Business_ID,Business_Name,Business_Description,Industry_Type,Business_Type,Years_in_Operation,Credit_Score,State,District,Employees,Annual_Revenue_Year1,Annual_Revenue_Year2,Annual_Revenue_Year3,Assets_Year1,Assets_Year2,Assets_Year3,Loan_Amount_Year1,Loan_Amount_Year2,Loan_Amount_Year3,Growth_Rate (%),Eligible_Schemes,Scheme_Description,Historical_Scheme_Adoption
1892,LMN Industries,A small manufacturing unit producing auto parts.,IT Services,Micro,41,358,Gujarat,Hyderabad,69,9600641.769,10999597.24,6795140.43,18567932.69,5870670.03,246785.8028,6439442.201,2488991.165,7234339.444,2.292413017,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1893,PQR Services,A family-run textile business making handloom fabrics.,Education,Medium,38,513,Rajasthan,Panaji,175,24821015.23,45793200.63,40785028.64,5704577.666,14874065.53,732345.0399,9532011.968,3753762.787,755323.6652,4.541376586,Scheme C,Government-backed credit support for IT startups.,Yes
1894,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Pharmaceuticals,Micro,40,507,Madhya Pradesh,Ranchi,498,37394439.21,7388688.319,43307931.41,8472577.277,17030141.76,9171144.419,7157846.601,1679082.429,2924607.117,19.12134973,Scheme B,Government-backed credit support for IT startups.,No
1895,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Retail,Small,21,555,Delhi,Visakhapatnam,30,9669195.48,11028114.68,1404625.656,13365836.16,8750402.362,961989.5784,1591556.899,3057643.787,3589103.649,12.73801443,Scheme D,Tax benefits for small textile businesses.,No
1896,LMN Industries,A family-run textile business making handloom fabrics.,Construction,Micro,39,735,Madhya Pradesh,Ahmedabad,88,34857867.22,5142450.207,2424059.581,19659389.72,5489516.812,17334082.7,9309587.088,7484476.447,9575157.527,22.14214428,Scheme B,Tax benefits for small textile businesses.,No
1897,LMN Industries,A family-run textile business making handloom fabrics.,Textile,Micro,27,593,Tamil Nadu,Dehradun,143,40634092.53,13510875.66,32737955.4,1057403.656,19114373.83,8194365.619,6209611.405,199566.2152,3044006.771,-9.183644576,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
1898,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Retail,Micro,49,726,Tamil Nadu,Delhi,414,5737927.834,44511716.74,23392602.33,2724087.038,6338707.4,3320501.115,3758423.87,2111432.902,2234896.028,28.87734717,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
1899,XYZ Enterprises,A family-run textile business making handloom fabrics.,Pharmaceuticals,Medium,29,609,Maharashtra,Agra,150,23544669.57,13902072.01,44014643.95,9128897.741,1099911.721,6107803.649,2599642.993,3795172.234,8965547.972,45.46094757,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
1900,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Tourism,Small,10,893,Delhi,Nagpur,499,824432.7448,6197065.829,24782185.55,19303755.54,14474662.15,17970676.33,5166113.332,1222251.956,7602116.904,5.009084357,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1901,LMN Industries,A small manufacturing unit producing auto parts.,Textile,Micro,37,507,Gujarat,Patna,240,40664945.7,1446208.326,25774175.15,17694050.19,10861508.32,7050425.092,2937299.67,7213274.975,3387349.043,18.2393191,Scheme D,Government-backed credit support for IT startups.,No
1902,LMN Industries,A small manufacturing unit producing auto parts.,Education,Small,21,583,Chhattisgarh,Mumbai,353,25622776.19,29629663.91,19037265.91,1504668.795,9750792.043,15581039.4,2716858.07,3518274.735,1152794.249,20.55590592,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
1903,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Tourism,Small,47,770,Goa,Nagpur,348,12663652.47,41209996.02,40342601.7,11221407.08,17668855.71,16086240.68,4933191.408,3410650.554,8683204.113,-6.720970077,Scheme B,Tax benefits for small textile businesses.,Yes
1904,PQR Services,A small manufacturing unit producing auto parts.,Textile,Medium,27,607,Maharashtra,Coimbatore,158,38273359.7,40689441.1,48812008.73,10173486.75,1169585.002,3609135.373,957130.3733,9011810.958,4333105.316,13.36666452,Scheme B,Government-backed credit support for IT startups.,Yes
1905,PQR Services,A small manufacturing unit producing auto parts.,Automobile,Small,16,584,Gujarat,Kolkata,66,24415645.19,36620126.27,8519039.045,4685121.563,3723529.481,16143173.72,1549832.547,6304438.569,4638790.811,45.55819328,Scheme A,Tax benefits for small textile businesses.,Yes
1906,XYZ Enterprises,A family-run textile business making handloom fabrics.,Retail,Small,25,636,Tamil Nadu,Guwahati,99,29486785.65,28789315.74,48371494.55,4868833.975,19787474.44,7260861.238,3461115.206,521826.5203,7295168.841,-8.546595914,Scheme D,Tax benefits for small textile businesses.,No
1907,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Tourism,Small,29,523,Madhya Pradesh,Pune,348,18878815.25,9025693.252,31794463.69,15398289.54,456121.953,2647095.629,1919360.109,3205689.011,897150.0241,35.57193724,Scheme C,Government-backed credit support for IT startups.,Yes
1908,PQR Services,A family-run textile business making handloom fabrics.,Manufacturing,Micro,2,889,Andhra Pradesh,Surat,343,21713058,39156527.99,29832799.45,9817960.822,902659.4751,4858390.583,7056353.438,3503556.611,4300939.397,-7.885723206,Scheme B,Tax benefits for small textile businesses.,Yes
1909,PQR Services,A family-run textile business making handloom fabrics.,Tourism,Micro,40,518,West Bengal,Nagpur,161,5538500.654,41256609.74,8758473.176,8136125.819,10628516.04,2050167.916,1419953.001,2833729.683,5029401.794,45.76960597,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
1910,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Textile,Micro,3,622,West Bengal,Hyderabad,220,22738846.07,32981928.07,2001665.856,15342345.79,8648979.54,12518286.69,8230970.914,2690064.094,334753.1659,17.31959084,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
1911,LMN Industries,An innovative food processing startup focusing on organic products.,Retail,Medium,3,837,Odisha,Madurai,445,49339971.14,25591322.97,35323432.72,3962186.945,465300.7676,16445196.33,4751691.009,278094.7437,3851013.503,45.11433371,Scheme C,Tax benefits for small textile businesses.,Yes
1912,PQR Services,A family-run textile business making handloom fabrics.,E-commerce,Small,19,500,Rajasthan,Ahmedabad,40,15568544.86,13119036.29,32000682.55,10112386.01,6901209.656,14130028.88,3410925.41,5439064.848,5092911.108,22.05591457,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
1913,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,E-commerce,Medium,29,345,Goa,Madurai,328,29465039.73,909746.0653,20813389.06,14237714.94,7075805.16,11568165.97,5922299.286,1493235.077,9233748.988,-4.960261244,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
1914,PQR Services,A family-run textile business making handloom fabrics.,Tourism,Small,26,883,Punjab,Thiruvananthapuram,53,47547262.49,31702813.57,46418930.85,16948880.29,4895763.955,17991542.4,8479737.694,5364330.86,8485800.549,34.80896562,Scheme A,Government-backed credit support for IT startups.,Yes
1915,XYZ Enterprises,A small manufacturing unit producing auto parts.,Manufacturing,Micro,46,609,Gujarat,Coimbatore,332,49038570.77,14498705.82,16633219.2,12930685.43,11956547.15,3309095.553,8520868.461,920610.941,4874886.346,46.11783883,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
1916,LMN Industries,An innovative food processing startup focusing on organic products.,Retail,Small,10,318,Haryana,Mumbai,313,24532302.35,26214036.93,10755717.22,8686522.938,253777.8118,11678961.06,7480057.23,3591237.209,9752291.87,43.56450854,Scheme A,Government-backed credit support for IT startups.,Yes
1917,PQR Services,A growing IT services company specializing in cloud solutions.,Construction,Small,10,828,Odisha,Thiruvananthapuram,79,19414586.34,11781460.37,9908346.98,14842847.31,17119394.63,4874310.921,6740197.63,4633883.161,4378228.896,21.36925761,Scheme B,Government-backed credit support for IT startups.,Yes
1918,LMN Industries,An innovative food processing startup focusing on organic products.,Healthcare,Small,10,893,Andhra Pradesh,Surat,242,28651139.08,38080237.9,25637779.66,13916318.61,8792949.491,19180579.61,7452603.572,3410326.018,2276522.777,17.62000372,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
1919,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Healthcare,Medium,32,406,Himachal Pradesh,Surat,103,26227293.63,1148197.003,31001764.4,19040825.34,893407.4752,14982944.54,2552172.563,5965647.133,3834452.971,27.02471175,Scheme D,Government-backed credit support for IT startups.,No
1920,PQR Services,An innovative food processing startup focusing on organic products.,Textile,Micro,45,839,Andhra Pradesh,Agra,289,47416432.36,37287669.46,49900349.62,10201324.35,16138135.83,875489.326,8872231.085,863658.9634,5709760.381,42.59802399,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
1921,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Food & Beverage,Medium,14,628,Jharkhand,Nagpur,240,44903408.54,49061033.56,25461082.63,13318436.07,15089974.75,3230791.537,5897869.499,9518429.523,7607260.39,39.23882746,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1922,LMN Industries,A small manufacturing unit producing auto parts.,Healthcare,Medium,34,702,Tamil Nadu,Dehradun,143,29677446.93,33218645.81,28116696.79,15857662.39,2159355.039,15358079.89,7350430.07,3493316.463,8823152.681,1.012116175,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,No
1923,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Construction,Small,27,309,Himachal Pradesh,Guwahati,17,28595714.61,1308753.39,37153560.25,17429327.76,5583309.064,9349844.649,8541172.435,6240911.939,8617797.548,34.7176946,Scheme D,Government-backed credit support for IT startups.,No
1924,LMN Industries,A small manufacturing unit producing auto parts.,Education,Medium,12,574,Delhi,Nagpur,350,37810650.73,11517303.76,6741752.945,18549403.9,8735846.287,15227780.49,8941477.674,9825004.18,514358.014,5.773907034,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
1925,XYZ Enterprises,A small manufacturing unit producing auto parts.,Retail,Small,20,384,Goa,Mumbai,281,14736082.52,28926203.68,24367925.35,18219601.74,11729818.29,3786626.882,7308494.289,3720359.647,6134099.772,-8.712720695,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
1926,PQR Services,A growing IT services company specializing in cloud solutions.,Retail,Medium,30,622,Karnataka,Pune,435,12158938.02,41659637.95,12632472.81,19152830.66,12349600.7,11133900.45,8151774.485,9173294.754,1611768.138,13.92137105,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1927,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Food & Beverage,Micro,17,305,Karnataka,Shimla,137,4635069.77,22932319.63,30960044.4,2931686.134,2861199.153,2121679.83,3952648.103,6739090.703,8622900.604,37.54553173,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1928,PQR Services,A small manufacturing unit producing auto parts.,Pharmaceuticals,Medium,21,477,Andhra Pradesh,Chandigarh,270,146852.5522,1767908.63,35896223.64,3370988.374,7583046.569,14849605.06,2954049.429,9948992.797,9667869.347,40.7570536,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
1929,PQR Services,An innovative food processing startup focusing on organic products.,IT Services,Small,14,549,Goa,Dehradun,395,9186894.281,45347733.39,17191732.66,13429808.37,2906306.678,15797287.48,7550301.882,8147956.97,3741073.363,19.21348132,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
1930,PQR Services,A small manufacturing unit producing auto parts.,Manufacturing,Small,31,451,Maharashtra,Ahmedabad,286,35205007.2,20301084.94,4407182.281,7284280.01,5779588.042,6737769.386,2822857.953,485882.8824,3925200.35,23.43748306,Scheme B,Government-backed credit support for IT startups.,No
1931,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Textile,Small,18,823,Assam,Jaipur,23,42070882.58,3141744.345,12384573.54,6222410.41,11610142.86,11532096.58,9114106.184,7741825.44,5936397.107,41.44632774,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
1932,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,IT Services,Medium,33,569,Assam,Pune,292,46382118.46,3735378.335,33817584.44,7219573.413,1831860.548,18615638.1,5032785.711,2589483.134,7759323.989,-9.395180868,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,No
1933,PQR Services,A family-run textile business making handloom fabrics.,Automobile,Medium,42,622,Jharkhand,Pune,312,1399855.342,29805154,24474528.28,11815276.43,3064038.256,5734517.885,8567938.092,3169896.964,5302809.121,20.35476009,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
1934,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Textile,Small,25,326,Assam,Surat,18,36859689.31,28785986.37,16310491.73,11502365.31,9556087.786,19193025.86,2904700.283,8350843.107,6745677.666,-0.047097761,Scheme B,Government-backed credit support for IT startups.,Yes
1935,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Construction,Medium,30,851,Telangana,Surat,287,3084263.204,11704481.12,42188011.42,12528843.12,3333128.661,7602279.342,5792993.318,1071621.863,6816245.392,22.64156176,Scheme D,Government-backed credit support for IT startups.,Yes
1936,LMN Industries,A small manufacturing unit producing auto parts.,Retail,Micro,12,590,Himachal Pradesh,Bhopal,282,18798913.62,38362262.12,5475024.22,8796033.132,10385661.84,9727360.622,818915.1231,1581991.705,8187719.991,-9.5445903,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1937,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Construction,Small,23,427,Punjab,Delhi,456,38871193.72,48725805.23,36725383.9,10903085.29,16999551.89,1556455.499,6689864.016,520717.2713,4670766.746,-6.294291199,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
1938,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Food & Beverage,Micro,48,668,Telangana,Dehradun,310,34904594.8,14837028.83,6960902.254,11020096.31,3295222.92,2364413.62,7789214.676,1940565.52,2158608.2,47.91848343,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
1939,PQR Services,A family-run textile business making handloom fabrics.,Construction,Small,37,805,Punjab,Coimbatore,301,46123274.81,21919229.84,46418764.35,14149488.19,9067986.253,466607.842,3204516.181,963096.8264,165583.0109,5.600166285,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
1940,LMN Industries,An innovative food processing startup focusing on organic products.,Retail,Medium,31,608,Assam,Delhi,279,33640246.03,32233864.34,12970528.42,19375555.44,3677505.982,16000739.31,8773592.043,4614119.412,8790878.765,43.78229737,Scheme B,Government-backed credit support for IT startups.,No
1941,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Construction,Small,3,537,Uttarakhand,Ahmedabad,117,6184771.892,506964.8833,4813210.565,6424889.57,2623545.319,17012317.4,6461968.921,5757265.888,1491786.318,48.43873994,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
1942,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Retail,Medium,4,582,Madhya Pradesh,Nagpur,146,8001217.253,30328953.86,34737995.41,11539262.29,15365382.84,723001.3583,1604054.53,8666915.602,8166836.39,30.64179057,Scheme C,Tax benefits for small textile businesses.,No
1943,PQR Services,A growing IT services company specializing in cloud solutions.,Construction,Small,42,837,Jharkhand,Kanpur,406,43946537.2,15912157.64,15359709.1,10902612.17,11474318.88,2758367.089,2743275.661,6601282.003,7804313.835,27.24381986,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,No
